Frequency,Nominal,Min,Max
220000,-9.386094253788603,-9.400573564088306,-9.374732034488515
225000,-9.388740297561698,-9.40332385988521,-9.377369598956907
230000,-9.391304193977945,-9.405997454577738,-9.379918526431616
235000,-9.393791533704569,-9.408599514043082,-9.382384914720255
240000,-9.396207401509253,-9.411134739561021,-9.384774304705036
245000,-9.39855643276434,-9.413607419316142,-9.387091743193334
250000,-9.400842862476937,-9.416021473141024,-9.389341837365304
255000,-9.403070567981679,-9.4183804915202,-9.391528802110518
260000,-9.405243106238427,-9.420687769701676,-9.393656501321969
270000,-9.409435499142393,-9.425158986237165,-9.39774801615399
275000,-9.411461140799213,-9.427328290753735,-9.399718108381673
280000,-9.413443236946705,-9.429456631184731,-9.401641540883709
285000,-9.415384161650387,-9.431546210581107,-9.403520885119697
290000,-9.417286115216164,-9.43359907124408,-9.405358523220922
295000,-9.419151139893938,-9.435617109175277,-9.4071566652311
300000,-9.420981133896287,-9.437602086985699,-9.408917364482232
305000,-9.422777863940777,-9.439555645452991,-9.410642531338269
